,Heart Rate,Systolic BP,Diastolic BP,Body Temperature
2023-01-03 07:00:00,80.09435229273396,117.53540052685103,78.0769197735109,36.5
2023-01-03 08:00:00,72.60128542628352,126.68690887165415,79.53329401627775,36.82857092696153
2023-01-03 09:00:00,69.52157179694488,119.27670611503453,78.33736391194945,36.5
2023-01-03 10:00:00,73.28015245223565,120.74769688422067,82.11168002649264,36.69068740418076
2023-01-03 11:00:00,79.71752697891787,120.0194062716051,70.18342230644694,36.863970373057754
2023-01-03 12:00:00,76.85551999979019,134.08503133483262,79.68837499543025,37.21506254894648
2023-01-03 13:00:00,71.07929156968733,109.30616434898049,90.0,37.27301887797739
2023-01-03 14:00:00,70.89624844319404,128.5378655214534,81.53787401306366,37.44562829162972
2023-01-03 15:00:00,74.73657641687814,122.7280929888922,86.87734999691259,36.5
2023-01-03 16:00:00,60.0,126.17690320996005,74.27143580471356,37.23587041249474
2023-01-03 17:00:00,68.13080946938874,137.87805737379313,64.40265685580465,37.5
2023-01-03 18:00:00,65.3440442717791,132.26700180425115,82.54326419306612,36.78436352448496
2023-01-03 19:00:00,90.59593442722883,121.41201386180617,80.65016300663382,37.5
2023-01-03 20:00:00,83.89463989615012,113.22993968093543,81.91167098276091,37.3669708726053
2023-01-03 21:00:00,81.06403721601363,124.94318580289783,76.82525197132888,36.5
2023-01-03 22:00:00,78.95287334012494,119.06457065939158,90.0,36.5
2023-01-03 23:00:00,61.506839807737066,140.0,81.5255024233241,36.5
2023-01-04 00:00:00,73.5722467863134,95.5627107572707,85.47102271693822,36.94780577106031
2023-01-04 01:00:00,81.81777419649379,128.97340018578473,69.64453657721256,36.78288434324263
2023-01-04 02:00:00,80.61639761268793,124.92882737415785,79.19103957556575,36.5
2023-01-04 03:00:00,73.4172782187584,124.16240397982997,77.60911677146592,36.756060763886744
2023-01-04 04:00:00,70.5656343521637,125.9088767509432,79.14259377447938,36.575564072401285
2023-01-04 05:00:00,94.31223939592809,111.70282864111772,83.6708256240081,36.836199610607586
2023-01-04 06:00:00,63.94308906695561,130.5145324676348,86.63036298693471,36.75989303981072
2023-01-04 07:00:00,83.03829726976112,121.67909568574225,78.22886847603773,36.75189908841947
2023-01-04 08:00:00,62.028204460633106,118.23235700841813,72.67432501531124,36.534569709252935
2023-01-04 09:00:00,67.16853058608717,108.60081036572464,89.77345777165372,36.904314060311016
2023-01-04 10:00:00,63.05929591339742,118.78903033027547,76.58695893118812,36.873516128407054
2023-01-04 11:00:00,68.56121232707477,113.61833892188349,84.20114708520293,37.130389337969696
2023-01-04 12:00:00,77.028945212899,106.98615888314434,65.26345341392619,36.98545460059702
2023-01-04 13:00:00,60.0,128.05794686835785,90.0,36.72484598854308
2023-01-04 14:00:00,72.45891057506145,118.60794690812159,69.5076383056278,37.11900831728471
2023-01-04 15:00:00,60.0,109.26362585599547,71.68784513546933,36.759801902709384
2023-01-04 16:00:00,86.40988753726833,122.75239876284196,68.06444309411816,36.5
2023-01-04 17:00:00,66.65153761443649,117.65011366029671,83.68355712754821,36.60947984153064
2023-01-04 18:00:00,74.96302526015626,115.56352786768055,85.7383970893493,37.25510865111112
2023-01-04 19:00:00,62.64017649736786,117.22946345849749,78.91334634025296,37.007665181189296
2023-01-04 20:00:00,72.93773636354732,116.72961320000731,71.45596802738747,37.07258459729486
2023-01-04 21:00:00,76.4801541918393,101.76557842399977,82.96602675573644,37.073085116274385
2023-01-04 22:00:00,90.87187364329444,112.21881125254617,73.73785887571898,37.18004896662403
2023-01-04 23:00:00,76.42851790044045,93.76380552627386,79.80385530922567,37.5
2023-01-05 00:00:00,66.82475439548925,105.04283780166456,80.65797046169168,36.5
2023-01-05 01:00:00,82.62082902452785,107.9476706825775,90.0,37.5
2023-01-05 02:00:00,63.867914718291345,127.27555509527022,69.35407342897344,36.83252760983902
2023-01-05 03:00:00,78.7277555208582,125.406452075439,75.94456662082214,36.991121769504744
2023-01-05 04:00:00,62.7055573067408,140.0,74.10359193704328,36.582309605906
2023-01-05 05:00:00,73.3994594264105,117.82364563869255,74.53796176469758,37.199240295273455
2023-01-05 06:00:00,69.94395600919285,110.58064487488973,82.14312394314307,37.06403466998761
2023-01-05 07:00:00,63.46971656981444,131.23163313404615,73.26184329668075,36.5
2023-01-05 08:00:00,61.07639811394,122.4482118456475,83.25624823379935,37.21663533271587
2023-01-05 09:00:00,72.16193809971357,106.64811316254237,75.03971605238961,36.65995130534604
2023-01-05 10:00:00,60.0,110.73275890108378,79.17007955041333,37.30623840168595
2023-01-05 11:00:00,65.41688735638758,99.98368266750265,81.33925944587375,36.81668707450158
2023-01-05 12:00:00,64.16459310172426,122.7619419011517,88.56357472788018,36.76456436568795
2023-01-05 13:00:00,71.80298420496318,117.50898552991521,82.77172118825825,37.07262099445822
2023-01-05 14:00:00,77.76442772616149,117.98126894218915,87.67153953236777,36.76796411807665
2023-01-05 15:00:00,63.81583062025777,123.4268209054846,78.29909930605429,37.13432959378055
2023-01-05 16:00:00,84.61090682967603,124.54292022717654,86.36368441558166,36.802191642805205
2023-01-05 17:00:00,77.75438091835154,106.77128612626964,65.44714546495963,37.5
2023-01-05 18:00:00,74.55903638591093,124.23339635530398,74.08124206518112,37.491095486210426
2023-01-05 19:00:00,69.92515853064563,118.8870282185809,86.91510515768907,36.5
2023-01-05 20:00:00,84.99203618662911,115.77184328161819,87.69033278017655,36.54273234953714
2023-01-05 21:00:00,79.19885942369676,116.35073223015085,90.0,37.03798818263758
2023-01-05 22:00:00,83.93852631511439,134.74548357712428,90.0,36.858523025734215
2023-01-05 23:00:00,67.28269678082563,114.95427687547203,60.0,37.5
2023-01-06 00:00:00,97.87313378890383,110.53657233816782,81.73273931201688,36.818992346445086
2023-01-06 01:00:00,86.41755173299177,117.80727754616518,69.56485165917492,37.39836157723534
2023-01-06 02:00:00,83.40477037912963,140.0,86.42462613161284,36.79461551881202
2023-01-06 03:00:00,81.17780912459091,115.33865860860739,78.38701727009241,36.552149291380616
2023-01-06 04:00:00,100.0,129.39879209549517,80.12189472986242,37.078044479258686
2023-01-06 05:00:00,88.31292894942501,119.87150714482827,82.7645358683651,36.917708226279096
2023-01-06 06:00:00,83.3897730110278,129.80295883291728,81.2854265259772,37.081397458021705
2023-01-06 07:00:00,95.6854031318706,126.02645097614676,65.82063339380109,36.5
2023-01-06 08:00:00,63.33085200038786,109.60330921893646,70.21645978255165,37.280352919759565
2023-01-06 09:00:00,83.36301080458199,128.83907172222447,81.71044837759992,36.51535638099053
2023-01-06 10:00:00,82.5366814166118,111.95408973208394,73.44706504340421,37.01949450414975
2023-01-06 11:00:00,70.3501425908386,123.66328134207745,77.06472965418135,36.7677464100739
2023-01-06 12:00:00,90.91181960383378,115.25967602577107,88.57269686439174,37.5
2023-01-06 13:00:00,67.5641239301157,127.08666547185591,79.8742000797268,36.52745952451193
2023-01-06 14:00:00,80.29092317968103,125.06441446910377,83.04674973420462,36.782597124761025
2023-01-06 15:00:00,65.9125090664431,125.75139556611333,75.30754431727057,37.5
2023-01-06 16:00:00,97.29273810226033,116.23284075119048,76.60013867323734,37.5
2023-01-06 17:00:00,75.0029306517093,122.73754574417,81.15301384519799,36.5
2023-01-06 18:00:00,89.13826215115441,103.6909769252542,87.92924452965401,37.5
2023-01-06 19:00:00,83.9408686596604,122.10185063568012,85.47480371476207,36.89081367582967
2023-01-06 20:00:00,92.17292522683648,112.56458280797725,90.0,36.5
2023-01-06 21:00:00,62.53961053863196,118.58232636029108,78.22363612993352,37.5
2023-01-06 22:00:00,78.54926258425282,132.40766967379886,82.67109939009863,36.652291630282534
2023-01-06 23:00:00,91.28808244361531,117.86023814789532,78.63157876899345,36.65741562252424
2023-01-07 00:00:00,87.23287421181006,112.55347341863305,88.95616461534397,36.5
2023-01-07 01:00:00,67.41491267529656,119.07356780536217,85.6544862931306,37.038401572690915
2023-01-07 02:00:00,75.22560666960379,127.58167543351594,89.98570886530203,37.05667533209148
2023-01-07 03:00:00,93.93839017547413,120.69527611287798,89.32001307234137,37.06873636084246
2023-01-07 04:00:00,72.39222594801332,123.73952459981169,84.78427454415353,36.865656101549924
2023-01-07 05:00:00,68.97559729351438,103.86837116423031,78.79301448453505,37.049717411542034
2023-01-07 06:00:00,60.0,114.75749375605542,72.00040788494037,37.5
2023-01-07 07:00:00,80.77078333097514,113.96927793133057,90.0,36.92455968721244
2023-01-07 08:00:00,67.76923074352068,108.78416070863747,81.91428508647464,37.22781840619838
2023-01-07 09:00:00,73.87876437944028,118.77989523330167,72.99784188402526,36.63285645041702
2023-01-07 10:00:00,78.41786865095344,134.14905324843326,82.87052261891866,36.5
2023-01-07 11:00:00,66.02301838726258,111.8062007812945,77.9949672797274,37.5
2023-01-07 12:00:00,71.4155054249976,123.16408188331619,80.09597149874327,37.5
2023-01-07 13:00:00,71.76748685393802,115.63250810835238,77.83619937902161,36.741601061117485
2023-01-07 14:00:00,77.06959928505022,117.76924100302536,80.17887521772619,36.76723680258303
2023-01-07 15:00:00,76.85150215931031,135.6967260023578,83.57209178349369,37.5
2023-01-07 16:00:00,75.90652840574703,131.00245814498976,80.30517787945954,37.03897267296991
2023-01-07 17:00:00,62.56239517018253,134.9751392392118,68.55258752240124,37.22517806052118
2023-01-07 18:00:00,100.0,115.21764080036897,84.91073437350906,36.594737566499816
2023-01-07 19:00:00,94.51400622363218,116.67068115494793,72.28741136979558,36.5
2023-01-07 20:00:00,90.20031869177726,117.02717923096189,90.0,37.5
2023-01-07 21:00:00,91.45376656073297,140.0,76.75865825066596,36.73057455744448
2023-01-07 22:00:00,60.0,112.73309805794564,74.90417661718283,37.5
2023-01-07 23:00:00,63.93484922800919,108.49909210664636,84.26982996962263,36.5
2023-01-08 00:00:00,98.90324131143805,130.61848983558843,90.0,36.5
2023-01-08 01:00:00,75.5678812053607,108.1164025090219,85.03740781741047,36.5
2023-01-08 02:00:00,66.20253498197975,128.3812144733906,85.80632763243071,37.169850865470444
2023-01-08 03:00:00,73.75835704823638,120.40436146647714,63.66997739283937,36.5
2023-01-08 04:00:00,82.85848271848738,113.37555074221909,74.36737809782952,36.5
2023-01-08 05:00:00,60.0,118.15785721606902,68.95280052775931,36.99339408854503
2023-01-08 06:00:00,72.64191832960442,127.43884976293852,82.95233591261916,37.034170749592114
2023-01-08 07:00:00,70.75708544905052,130.5308233636871,82.33521556276611,36.5
2023-01-08 08:00:00,70.95747627378888,127.77727436175515,79.63685011495537,36.9351417931215
2023-01-08 09:00:00,71.36625215357381,111.27820689582643,88.11030843160272,37.36710085893349
2023-01-08 10:00:00,68.78802906334482,118.85461177209369,78.04945731398348,36.5
2023-01-08 11:00:00,82.31386631773711,107.02899992591612,77.91499848454505,37.36888684710505
2023-01-08 12:00:00,78.85014998123789,105.85431441025091,86.39867249366836,37.5
2023-01-08 13:00:00,83.46316946684614,110.65255557818807,83.85987172813677,37.297123303069895
2023-01-08 14:00:00,63.80190825163455,117.81709539398634,78.21918774528407,37.22576178717567
2023-01-08 15:00:00,77.49148878080437,109.1739015550312,79.0794324073856,36.98629647952825
2023-01-08 16:00:00,85.52422636513515,134.66140232200974,76.53152867878734,36.93013963496136
2023-01-08 17:00:00,60.0,120.66477958058198,84.13669839674594,37.5
2023-01-08 18:00:00,83.04879015125256,119.11028358074276,69.27638500271009,36.88185285655661
2023-01-08 19:00:00,81.46051594467953,126.90868006781434,86.55900384091804,36.898155270681166
2023-01-08 20:00:00,86.60046097329663,129.8819665588805,90.0,36.67593134256481
2023-01-08 21:00:00,77.35002912790165,117.68263025461934,83.50861993919203,36.5
2023-01-08 22:00:00,77.56738300741995,126.98905481569155,82.03903812863602,37.33174672044627
2023-01-08 23:00:00,66.61074683466374,121.92988237677037,89.06678361783858,37.5
2023-01-09 00:00:00,71.35256503916597,114.0206429352027,79.14031714004497,36.56726917643905
2023-01-09 01:00:00,67.17946180563469,118.82507043412582,76.63450996551671,36.6922764728754
2023-01-09 02:00:00,72.15649251438678,123.8346691288343,71.35666575752158,37.14009405962237
2023-01-09 03:00:00,74.69171714550546,123.28415491762335,78.64283092419836,37.143432551791705
2023-01-09 04:00:00,90.59416377178893,114.42473145040759,81.17691309219468,37.02391367131335
2023-01-09 05:00:00,77.55503898352413,140.0,79.27462853243574,37.5
2023-01-09 06:00:00,87.48598312566268,122.00594489947449,76.38398098378403,36.78561998817013
2023-01-09 07:00:00,85.14743045372816,124.14887852210737,81.23482818695557,37.105972374909925
2023-01-09 08:00:00,84.56686269703377,118.90482940668772,80.04887449637313,36.97692324544805
2023-01-09 09:00:00,87.23435246010871,110.77154033381765,80.74610503660936,36.94926686935888
2023-01-09 10:00:00,88.15020544888975,116.35334928376797,79.65723216280173,36.51036477701917
2023-01-09 11:00:00,64.28984568649987,126.34709149300335,67.67521262439882,37.05363682709475
2023-01-09 12:00:00,85.9897911244046,106.13997604751118,71.57720416790717,37.03667717944395
2023-01-09 13:00:00,89.5645311885602,113.14712529594213,71.34746956258843,36.5
2023-01-09 14:00:00,60.0,132.85169456204648,83.80260490580108,36.883983611105876
2023-01-09 15:00:00,74.08512336588096,125.74472378987699,83.35889738374368,36.998049579242526
2023-01-09 16:00:00,74.78721246366658,125.05087556477255,84.06016944698672,36.926660679388114
2023-01-09 17:00:00,76.11017011813031,116.79104225001984,79.75394566152461,37.01844009705913
2023-01-09 18:00:00,80.53460406385476,107.8398735755174,75.52737724006643,36.58497992082045
2023-01-09 19:00:00,77.88736535215469,112.29035368480282,73.45975030384429,36.763031548494915
2023-01-09 20:00:00,79.1983886698681,119.81425131909427,81.03149558669251,36.5
2023-01-09 21:00:00,69.7554832530171,128.84818829144535,88.37109606586863,36.739003356733576
2023-01-09 22:00:00,70.68706911603797,136.58460088818214,68.86737849853083,36.51314429437446
2023-01-09 23:00:00,60.0,128.69271244426295,68.88068892274904,37.46774989420601
2023-01-10 00:00:00,86.37565930113801,133.13366224499453,70.20830535702768,36.5
2023-01-10 01:00:00,60.0,116.75705265999608,84.31763041113908,36.84416796802973
2023-01-10 02:00:00,60.0,114.53018445552273,90.0,37.13788900442031
2023-01-10 03:00:00,62.36047804132012,92.52274194002442,90.0,36.89039423307551
2023-01-10 04:00:00,93.87095749034256,140.0,68.99901376648428,37.5
2023-01-10 05:00:00,70.53266623684677,112.38282889907913,90.0,36.611472067845604
2023-01-10 06:00:00,72.82800254850375,115.40383130415661,75.8570176078988,36.9374724611825
2023-01-10 07:00:00,97.23584236232767,100.10983041926441,72.93697786004708,37.5
2023-01-10 08:00:00,80.3390582417682,112.60972563134494,71.73179638246546,37.37829279937284
2023-01-10 09:00:00,71.4901209488903,97.48067771033377,81.24628414774105,37.5
2023-01-10 10:00:00,64.4360861489804,108.98038471331603,90.0,36.98294605285141
2023-01-10 11:00:00,60.0,119.56394936757115,76.48806423995306,36.956949100811904
2023-01-10 12:00:00,81.219011816762,111.19305025634837,77.38331110790092,37.5
2023-01-10 13:00:00,74.42061337788618,118.03728942719397,75.57517530096167,36.90419772637314
2023-01-10 14:00:00,60.0,104.93059053729061,80.9418801559347,37.039823249283195
2023-01-10 15:00:00,73.2606268461273,138.85275202998935,74.10420447122334,37.082832212015695
2023-01-10 16:00:00,70.5159162389494,140.0,81.01124931789492,36.5
2023-01-10 17:00:00,77.09676818978652,104.20406072121766,82.90671971164079,37.5
2023-01-10 18:00:00,73.78268830141191,111.39323822138688,69.46884147045047,36.61818479925287
2023-01-10 19:00:00,60.0,128.3109016225647,74.82165246541851,36.79570411015133
2023-01-10 20:00:00,79.73211233169002,132.73602307177472,77.98715703662295,37.09566766085618
2023-01-10 21:00:00,85.03077495909147,126.32203382735868,90.0,37.06534436795567
2023-01-10 22:00:00,75.39325453337051,136.3309150500571,67.89376087593884,37.00822130596676
2023-01-10 23:00:00,65.01631826486336,117.87051598814959,90.0,37.0497907074726
2023-01-11 00:00:00,69.8649321191576,118.52151551546622,73.10520379599953,36.98375173616213
2023-01-11 01:00:00,79.56320116930202,105.29771619689126,90.0,36.886584015275645
2023-01-11 02:00:00,88.7036661212698,124.83102807920075,90.0,37.5
2023-01-11 03:00:00,72.4234331494271,119.43382175286116,82.70450057631986,36.51532934328341
2023-01-11 04:00:00,63.971038931385806,120.95420884655155,74.09572445840763,37.5
2023-01-11 05:00:00,77.2356872817097,123.40836187705443,78.90338536738223,36.61029511140734
2023-01-11 06:00:00,60.0,117.86388852826069,81.52968214671192,36.5
2023-01-11 07:00:00,70.2633306463382,120.68280433861494,77.03224076777914,36.5
2023-01-11 08:00:00,82.4969023861241,125.21580247859542,85.6551464647779,37.12344693037568
2023-01-11 09:00:00,70.75899497116559,123.87508375238596,82.75389843179968,36.58008306908217
2023-01-11 10:00:00,76.2360880607074,126.15266247972758,60.0,37.05181359351006
2023-01-11 11:00:00,60.0,118.86656260916513,79.288608215829,37.132648364928144
2023-01-11 12:00:00,81.88752012608927,110.03503867896703,79.80600468901994,36.5
2023-01-11 13:00:00,78.30614436656212,119.03201798214646,69.48270016219676,37.5
2023-01-11 14:00:00,82.54680523174275,123.73657920561948,64.08931839505428,37.5
2023-01-11 15:00:00,77.42663479507905,112.61638666867778,83.66520011827632,36.5
2023-01-11 16:00:00,70.0319599665277,125.35219595043718,78.3520855994179,37.3860029470383
2023-01-11 17:00:00,73.63883292273792,131.3854148595653,86.66335637414439,37.06384606954122
2023-01-11 18:00:00,79.18506423646105,116.9034806471284,90.0,36.91668685570453
2023-01-11 19:00:00,92.07661852014417,128.00583145661727,82.594590991829,37.3865551719614
2023-01-11 20:00:00,66.75363768946843,124.78302889802715,66.17716850868989,37.233256005160584
2023-01-11 21:00:00,69.82229701725254,140.0,69.01150853943139,37.056168196960876
2023-01-11 22:00:00,65.56411752707763,125.94317942800907,83.8809442106462,37.096219737589
2023-01-11 23:00:00,64.64165662919487,140.0,71.83415600493,36.71732082075398
2023-01-12 00:00:00,92.59077537354543,124.52599839145671,90.0,37.5
2023-01-12 01:00:00,67.71454630167241,105.4527233496671,71.1958488344634,37.37843482605945
2023-01-12 02:00:00,100.0,123.94365988852059,78.72561265172155,37.32910189578759
2023-01-12 03:00:00,70.55047115732872,108.95474008048963,79.10736990678126,36.914860893609664
2023-01-12 04:00:00,83.696174216661,100.02272588555584,87.68223832278314,37.5
2023-01-12 05:00:00,77.91508951581056,133.82840902120495,90.0,36.5
2023-01-12 06:00:00,75.37358874242717,132.84576472553022,78.44248876309118,37.349974540512115
2023-01-12 07:00:00,78.68745601312226,108.03048086036367,80.1224395794316,36.993670801613845
2023-01-12 08:00:00,95.67844296630511,123.78036470614182,78.82099933431313,37.206486050388634
2023-01-12 09:00:00,83.80444381395742,113.20771971006106,77.96378345315257,36.5
2023-01-12 10:00:00,76.90324969985866,117.65831603914658,82.64225638489914,37.5
2023-01-12 11:00:00,72.79721546686638,137.0972091775283,72.93461116249279,37.5
2023-01-12 12:00:00,60.0,120.16494796575854,83.18197171223439,36.5
2023-01-12 13:00:00,83.04131207445468,131.84382174825288,67.90125176975386,36.59598135276547
2023-01-12 14:00:00,96.50749803245805,98.24569689052052,78.71549240392073,37.15099638537257
2023-01-12 15:00:00,68.26582224042785,140.0,82.039543062732,36.760970616251576
2023-01-12 16:00:00,60.0,113.88595674176233,72.96666875183661,37.5
2023-01-12 17:00:00,83.60984755354932,129.1847417974502,90.0,37.5
2023-01-12 18:00:00,70.85054150807954,115.50446535164869,80.35020748760977,37.5
2023-01-12 19:00:00,60.0,133.8393423905052,81.06515491690395,37.35516396574257
2023-01-12 20:00:00,60.0,92.6927657332501,71.47830295734981,37.42929169294868
2023-01-12 21:00:00,79.44192060589714,113.51759866303851,75.55807687515767,36.5
2023-01-12 22:00:00,82.16230394020829,127.81632545668475,84.58990835535003,36.512058428841385
2023-01-12 23:00:00,70.48637778905987,123.80375443669666,81.97196939934118,36.5
2023-01-13 00:00:00,69.26535093552201,128.69441156566438,70.98028790949306,37.5
2023-01-13 01:00:00,80.14189889865021,133.528157056961,90.0,36.51045050284269
2023-01-13 02:00:00,69.32955601490046,122.90210179632047,73.09929827346195,37.22172805755994
2023-01-13 03:00:00,84.96910187416358,119.69633746410396,77.42769545424649,37.5
2023-01-13 04:00:00,73.48468945342118,112.37595644690484,72.73093820036674,37.23862322250945
2023-01-13 05:00:00,84.65304898077535,134.23336942468822,85.04915604543197,36.5
2023-01-13 06:00:00,63.301188432939334,109.67624444100821,80.81613299260609,36.83185131896504
2023-01-13 07:00:00,69.77587079802069,116.93697608646843,85.76367297698394,37.5
2023-01-13 08:00:00,73.71557921775505,116.08252923511333,76.18430618353524,37.5
2023-01-13 09:00:00,67.09681788375175,121.75545636757148,63.46321006353986,37.234864062405066
2023-01-13 10:00:00,74.84214715172119,135.05454464853682,70.55453685368322,37.5
2023-01-13 11:00:00,69.17208533979333,120.9983860575598,86.36509928273819,36.5
2023-01-13 12:00:00,79.89737826025184,122.68017430207622,90.0,36.810853673757
2023-01-13 13:00:00,81.00633384386313,118.36923819741615,79.29494606880446,37.433439981082614
2023-01-13 14:00:00,75.77150816962504,127.12784614316544,77.25178521560812,36.5801660461078
2023-01-13 15:00:00,73.92884718502826,120.48926814910966,88.23560717363414,37.27653067303447
2023-01-13 16:00:00,66.68068644841458,105.7511723223172,74.40400836726339,36.52570976651713
2023-01-13 17:00:00,93.40476546639754,133.95452378840156,77.5348778553966,37.5
2023-01-13 18:00:00,78.45919769564017,113.16217604122156,77.07466339422662,36.5
2023-01-13 19:00:00,63.106640885227684,140.0,90.0,36.51923479938955
2023-01-13 20:00:00,74.07811163732113,131.81211825311328,68.355345830492,37.35096633592754
2023-01-13 21:00:00,72.21547090446388,115.24782958187477,86.0898077949942,36.5
2023-01-13 22:00:00,60.0,120.24581255388524,63.85666144166488,37.09036544004664
2023-01-13 23:00:00,61.87437830796396,124.85565385745849,80.8972008092437,37.5
2023-01-14 00:00:00,75.73155151067323,118.80858610926215,87.55158006333855,37.411033685558735
2023-01-14 01:00:00,63.72853256716027,138.83282726728206,77.04030882622108,36.98092640868355
2023-01-14 02:00:00,89.66717375645663,115.85637946114684,71.12425750521447,36.60765917733179
2023-01-14 03:00:00,72.53228327943064,107.73611436159239,86.08212432704755,37.241033538389765
2023-01-14 04:00:00,70.14073983631019,117.71318930955228,82.10018005262661,36.6500319599301
2023-01-14 05:00:00,76.8576357342015,118.65336084599764,81.83379304593637,37.01372180625601
2023-01-14 06:00:00,68.43652164149196,125.78781864820634,65.213129793386,36.990301992098345
2023-01-14 07:00:00,60.43482176971414,99.37233020740824,73.1424348252423,37.25023248217617
2023-01-14 08:00:00,82.04267821332328,133.11899051108207,82.51530600255717,36.67860953390972
2023-01-14 09:00:00,74.76779539350798,140.0,72.88520997078659,36.80286763000056
2023-01-14 10:00:00,81.91206153861636,119.27100744345125,83.54300727214046,36.5
2023-01-14 11:00:00,68.16367102996533,127.95588951293811,81.13561481463331,37.5
2023-01-14 12:00:00,71.26555364820598,129.87696243438327,69.17576640753828,37.1470066054652
2023-01-14 13:00:00,70.56868547534432,123.11435579333867,81.4265767527745,37.5
